order_id,product_id,category_id,quantity,price_per_unit,total_profit
US-a3d03ed3,660418ab-a5e0-4542-98e2-502f7b625b41,4,4,116.23,40.52
US-4002ad6c,5f364aa8-46c1-4e0c-a543-f9e4234b2861,5,4,81.02,27.72
US-40accb73,5b9fb736-3927-4af6-982b-54689912efbd,2,1,165.9,11.67
AU-8daeaa9a,4c3c1f0c-c8cb-4cf2-9918-1c9f3d6739c9,1,3,81.37,7.23
AU-7c67175b,3a32dea1-91e1-4ee8-86b8-9b19918f0fbe,4,1,86.68,7.24
US-5d2dc90c,aa66d599-b902-453a-adc0-c2412aaae01e,1,3,53.99,7.2
US-ab19fda1,862741f9-2f5e-40da-bb79-fd9593f9407e,3,3,114.04,43.92
US-32eac08c,44b0e586-2f03-4cdc-ad09-be40a23da827,3,4,107.4,21.52
US-b2a4a088,2701b0af-33df-47c3-8c00-692b2d959bc4,1,4,25.21,55.36
US-1f17deeb,0603c294-9674-43f5-b640-5e01ea5ecdb8,4,5,88.56,67.45
US-942344b7,ae3f4785-c8c3-440c-ba93-9d172933f99b,3,2,184.66,24.38
US-aca7733c,d066cdfb-5c08-4c04-96e9-970dcbe0bdd0,3,3,10.33,29.82
US-f786e36a,fc99df92-a225-41ad-a8f0-13f080eff0a9,3,3,107.53,9.39
US-d937b819,4cdcb10b-1648-4b74-b72b-0e221cd07c43,3,2,120.53,27.56
AU-2d4bb7d4,9c5d6c7f-f93d-484b-bc27-451d71a260d6,3,5,65.91,67.15
AU-4c851143,72f9c0b0-4c05-406d-a13d-df2884afe66d,2,4,125.07,16.36
AU-1c33a5a7,c8cfc3d6-83c1-4533-9802-325f8ab4bc2a,5,2,152.55,5.06
AU-2834e537,b50c25ca-19b2-4f33-80f8-57e6810d407a,2,2,23.35,7.1
AU-8e5d7007,6d05e731-c8b4-4525-894d-c73e54a5ff87,2,1,55.74,7.08
AU-6c7017ae,436dd51a-06d6-4fc3-b7af-3b9c99066c94,3,3,186.34,43.53
AU-d6d91c71,f9a4fd0b-acc9-4a80-939e-31c87681e79d,4,5,32.52,64.45
US-16f01e90,34ff7e25-ae3c-4705-b298-d235b75f51bb,4,3,125.04,26.04
US-7ee6f3f8,3a38cdf6-f7ea-44f4-8f38-309cec4aba35,1,4,105.84,37.12
US-1e4a4792,6ac465f6-21ad-49d9-b717-5e6b473c7a0d,1,1,64.65,5.07
AU-bbef67d2,09458709-2543-428e-ba67-cab666c189c1,1,5,40.81,30.7
AU-50d7b6c4,20cfeb8f-0e72-411e-ab9f-0d2e5bc04563,1,5,49.45,68.6
AU-9634d47f,5be51be6-e3bc-49cc-ad43-a1a940378bad,2,5,31.38,14.35
AU-cd2fd764,2bafffcf-5c76-4dcf-b034-b41f6417d2b3,4,4,40.7,53.0
AU-5345a0e7,09458709-2543-428e-ba67-cab666c189c1,1,4,64.48,24.56
UK-7bf14e79,fc99df92-a225-41ad-a8f0-13f080eff0a9,3,3,158.3,9.39
UK-2d2942ef,433f92fa-7b3d-4315-b957-6abe903c4c6b,3,2,69.67,23.26
CA-56dda123,cdc523f3-77dd-4f62-976f-28674dfcbbbb,3,4,146.07,11.16
CA-26dd7670,7d6f2f06-c4bb-4869-b4e8-6ff151ac8cad,5,5,186.51,34.05
US-08008265,b1b100da-1f9f-4fa4-bc95-4b958d1c97a1,1,3,36.78,31.5
US-2a96d7e7,087e40b6-83a2-4b2c-ba65-787defa51c52,3,4,185.34,44.04
US-4174d662,5903c1f1-cc71-4385-a24c-4bc0f26ed74b,4,1,80.18,3.53
AU-563fef42,01f8a532-5c9d-4205-8597-52c6e3b7a4f7,1,4,100.68,10.72
AU-5b5d4bae,cbc18b08-7074-4ec1-8643-ad8960454f76,5,5,183.7,36.85
CA-d7aff5a9,c25d90e8-fd1f-4bc4-9f9d-1c77015cd576,3,1,70.95,10.21
CA-ea7f4cda,e556fc86-7c7c-4f58-876f-732cd20ff109,5,5,158.94,29.4
CA-5459feb1,a1f80368-e806-4c76-8527-022d3f0ee203,2,5,155.12,20.4
AU-a2f8d10e,37e9f5a9-6f29-41d2-926e-9c27146ba36b,5,3,170.19,22.02
AU-1fd2c596,9c5d6c7f-f93d-484b-bc27-451d71a260d6,3,3,94.42,40.29
AU-03f0ee1e,03efe252-dfb9-4bcf-b731-23d975d51b78,4,4,127.91,30.72
UK-201c272f,bd767ee9-bc94-440d-a64c-fea2c0dc8aee,4,2,71.01,19.58
UK-c7b8637a,2307af61-006e-4b09-aae9-b2b803bd2c94,5,4,157.95,45.52
AU-f758cf0d,d52040fd-5671-4f25-a36d-e68bd9b4202d,4,4,97.48,57.52
IN-e03ad93d,850c9c1a-baab-4463-ab8f-f4302ac63748,5,1,41.05,2.61
IN-011db22b,11b892a4-cec4-43bb-9c69-f966950976ad,2,5,165.86,27.15
US-863a2029,7d4c0006-a3c3-48af-ba54-38071b32e116,1,2,170.26,19.34
US-1b9af8dc,be341df8-6f45-4747-939c-81ecf392b66c,3,1,185.47,4.5
US-fa6360d5,9809381f-cd0a-42a7-b7bb-7516d636eff4,4,3,29.82,24.06
US-a8ea6ef1,6f36c155-7f05-4464-8853-b96dc6bb3f6a,2,5,79.48,20.7
US-c108d11d,54c58311-ea80-4630-8081-de45c128daf0,5,5,175.92,60.2
UK-74177670,22f4183b-fbc6-45c7-ba53-ee5f802d9e01,4,2,101.7,4.86
AU-3c07feb5,0c25b8df-65ff-45f8-ad50-60e7234d4ccd,4,2,12.15,4.32
AU-53ea5ca6,10df991f-55a5-40cf-968b-ef3827f79cae,2,3,31.45,38.37
CA-66a9e84d,6115a25a-35f3-4f08-8c6d-04e86436fe2b,4,4,95.15,37.2
AU-c49ee1f8,2ea0f674-7f9d-4bff-8a62-335d659dd9b1,3,3,154.37,25.47
AU-9db15c52,d2f11802-5a0d-4966-a84f-017fbfabd15a,5,4,194.93,49.24
IN-b82c6234,734084b9-de48-4b2a-8a58-3a9acc306e2d,4,2,122.17,17.82
IN-f051c5f3,5ebac5ef-b2de-4212-941e-09f754f46914,3,2,136.96,8.54
IN-e150c02f,48648246-f306-43b1-a795-2c546f5faa11,2,1,58.07,11.1
US-2f060bfc,1c7400d4-5f31-4e7e-8c7e-85560acecac3,3,5,82.66,14.15
US-1d557bc8,28d0812d-78cb-49f6-ae9e-317b3b5df63c,4,4,187.41,57.64
US-0c95cf63,8d8571b4-5023-43a4-8e65-97b7d69c2736,1,1,99.34,11.67
CA-e994b0af,3708b477-e0c9-4772-84f9-aecd7d9852a5,4,5,18.56,63.4
CA-72972035,3aa73c7f-76df-48ca-9e79-7f1b9ff8e358,1,3,131.67,12.45
CA-2dc048fa,8b543a60-8f0c-478f-aad7-de7a0dc4e8e9,2,3,171.95,38.76
US-5d750465,11c560e0-5a42-41f6-b3f3-e256233f85ca,1,3,21.43,15.63
CA-1b6264ec,e4412449-33cd-41ae-8cca-695736fe546b,3,4,31.31,43.12
CA-0422fe39,9be12edd-4691-40f2-bb8a-1a7cd714fbed,4,2,70.45,23.34
US-4ba6bf4e,06f04ae9-35da-43cf-9e86-e569ec5ce722,2,1,53.62,3.36
US-88d383e0,2e5e2005-71b3-46a7-a4ab-2fd2a6f8795a,2,4,34.55,44.84
US-7e1a902c,da7f707c-b52d-4502-a001-c108720985d3,1,4,150.09,45.6
AU-03ca5ed1,3b86d0b6-f34f-4114-96cc-84d209ced1af,4,4,13.86,56.4
AU-3ca8d1e7,0e027632-73f4-4030-92dc-18bc707a9ff8,1,4,113.81,57.56
US-4312dab3,2d6badf7-9c95-4090-bf35-1b5122f5275c,1,3,136.36,14.37
IN-bc51b872,dd81c7f4-1eeb-4e83-a985-1f3acdbfedc8,4,4,190.98,11.2
IN-a41c720d,b74f8168-58dd-444e-996f-357f026388b5,1,3,101.96,13.89
IN-d5e0480b,e89e3b4a-a638-4814-86dd-0db0d9265f7d,4,5,58.88,50.5
UK-4e891e5b,fa105d2d-29dc-4e5b-9fe7-a62f55667dc5,5,4,160.52,54.36
US-8b61ccba,7c0a459f-f2fd-4546-91eb-ca4d7d590a66,5,4,190.85,10.0
CA-e42d8049,a87ae9ea-3645-4afb-bafd-38c706e9824a,2,2,190.38,16.86
CA-16c74818,3a58ddd9-f97b-41ed-af1d-d2656e6c7e88,1,3,195.46,9.09
CA-995a2e8f,c8cfc3d6-83c1-4533-9802-325f8ab4bc2a,5,5,39.05,12.65
CA-e52e2a20,d0c98a11-6c40-4539-9df8-4ae79e59fb9d,1,2,120.44,25.64
CA-1cbf707b,02450916-d895-46c9-b1ad-5386556a94e8,5,2,180.92,16.54
US-1694c0bd,d4575c2d-53b4-4429-8383-969e807cbf60,4,1,175.77,6.73
US-a722b3d1,c3dfdbb9-80ed-43b5-8b21-ace1159f61fc,1,5,140.87,72.45
CA-b8a8b9a2,71da6d17-4875-42f8-afd9-5bded0e82556,1,5,50.46,68.1
CA-53ad011f,3dec07ec-800c-475e-9de1-6735f1cf62f5,4,5,97.19,74.45
IN-d786283f,85a09633-ccbe-4288-8720-3197a3b4774d,4,5,108.18,55.45
IN-81829253,4b8c1701-51bc-4767-93c4-962182c26d9f,3,2,39.52,11.98
IN-e8f6fb2f,e644a21f-8229-4575-9efb-a77c5495b6a7,5,5,16.84,15.3
US-a6646ea3,c714cab8-7d7d-4607-ae45-04821f476f00,1,4,154.66,48.68
US-3e720fa3,b50c25ca-19b2-4f33-80f8-57e6810d407a,2,3,71.95,10.65
US-a208d7b3,24a83b04-39fa-4c74-ba8f-b518afc36d06,2,2,95.06,9.52
AU-6d9b932e,9b5f75c1-932b-47ce-b227-28babe400f50,2,3,11.42,31.83
AU-0290ebcd,c7f00d1c-64c9-4be6-afef-3d73d6cea4d2,5,5,59.26,22.2
US-45aaa27d,2e2e9784-da42-49da-9370-b57327e6d0e2,2,3,101.9,22.83
US-03ae268a,754fe700-b353-415c-bcd5-74ead4c2e1a7,5,1,122.24,12.53
CA-a59519fd,609301c4-0d75-4e34-9c64-bdfe7e24f039,2,5,19.53,55.95
CA-f4579ae0,2b2b4ca5-870b-4884-b5db-ca16494416bc,3,4,26.98,23.2
UK-32189f3f,fc6eeb2b-68d3-47a3-aeee-641926378ec2,2,2,181.43,18.02
CA-8dc97a81,20bbff5d-74ee-4a6c-bee8-dcc088a99614,4,2,181.13,12.68
US-9484eedd,15340094-d389-4af9-8415-60e2aca9f406,1,2,40.39,10.52
US-ccb653bd,6719ba7c-ca24-4e66-b8d0-74f323426197,1,2,16.68,7.98
US-9719667d,d9db5a50-63bb-426f-b88d-11d3d5846203,1,2,74.83,28.24
UK-3492e651,0e8f5c22-8a0f-43b3-afe5-a3a8cfc12922,1,3,197.64,8.04
UK-899e30dc,4ba581f3-305a-4a00-a42a-0a2ba5ac7012,5,2,56.81,14.62
UK-e3a4d2b5,9d5346c3-56e4-46f5-b435-5a0392b3928a,3,3,195.76,38.1
AU-245ffa9d,e6e4c3f7-96eb-44ac-bf0e-ae48186aa313,3,4,74.29,9.52
AU-2ad7bef2,726439bf-8c36-46a5-af8b-1ec6fe5edfc4,2,1,17.88,10.11
AU-72c08760,c6bff8a7-946b-40a1-a993-428624ea32d7,1,3,22.35,27.84
US-76f77b70,822e7de5-d3c5-4d61-bcfc-513998e20ed4,2,2,69.63,18.72
US-6baa92d7,de34ff5d-c991-4d40-b997-d62dda05d801,5,2,111.25,18.9
AU-ea11ca6c,d74787cd-affd-4e00-a2bc-a0a26f258471,3,2,118.39,7.66
UK-fe31cba5,e391dff3-96fe-48f5-93d1-6d003b8a8b49,1,2,189.98,9.14
UK-cb20c221,349984d8-8e01-403f-a382-af1bcba7094f,1,2,161.84,5.4
IN-19c084d0,133add49-a14e-44c7-a5ac-93daec46d887,2,4,78.28,54.72
IN-803c8410,7d608881-1070-4501-be51-f77929296ad5,1,4,64.16,38.04
US-b0b40b80,d10edc1d-75bc-4355-9752-db993812da27,3,1,163.9,13.76
US-889af0ee,aa24a55c-71f4-4050-9b97-ad0dfb247e8a,4,5,60.31,43.35
US-cc587430,7a69736e-54e1-4822-94f0-7a471407c431,4,4,13.29,54.0
CA-59fee35c,c8368472-d5cf-4257-84ca-3d84e6631f7f,3,1,76.81,11.23
CA-fc9ad487,717b5231-1778-4650-964a-962e6cc92988,4,2,69.81,25.84
CA-a85f1007,754b7423-b09c-4ee7-951c-3d50bdfd163b,3,3,72.43,30.78
UK-b6438731,1606d006-5635-4a57-8e3d-0dbc5f2ea16f,2,1,69.76,4.6
UK-2060be96,0c0366fd-675e-4da2-94e4-961fb67cf5e4,1,5,198.59,61.4
CA-b8e09205,6825514e-0a98-42df-a6aa-c3c1cc2ac1fb,4,3,100.89,8.46
CA-dea12247,7f7d34ee-b220-4993-a049-b645edcd2676,3,5,39.38,52.25
CA-2fd42ea2,2ae088d6-6093-46cc-b3fe-645bb5930e4b,5,5,55.45,66.35
IN-b70b69fa,e644a21f-8229-4575-9efb-a77c5495b6a7,5,2,113.3,6.12
IN-58ae8f89,79d37971-a02d-4681-9824-41cad81dc90c,3,1,120.07,13.2
AU-7a71b95f,b135a05f-33cc-446c-a11a-c4badeb1321e,3,4,37.08,17.72
AU-5f00cd71,fd2a2bd8-adc7-4cd1-817c-9a6cdd8546f7,4,1,134.6,9.18
US-88dc2737,9de582e5-b782-4a9c-9a35-6990a40ba494,3,4,43.66,35.48
IN-f404ffde,e6226432-c8cd-44af-9624-1e4113e498f4,2,1,165.75,2.68
IN-9d192ac9,05ac7b94-10d1-4b75-aec0-f0bd542fed8b,5,1,153.76,7.15
IN-a2297588,670475be-3ade-48f9-9543-03eb3d2e63f7,4,3,112.51,32.94
US-fb2b70b9,7056e9a7-8870-4a04-9f6b-33d4b3b50eae,2,2,173.26,28.82
US-4c396f73,64872db8-d97e-4978-80cd-7153233e446e,1,1,46.26,12.82
US-06f8ac32,9d88f97a-c26f-4b75-8b07-4a03582fe625,2,3,98.28,38.34
US-f40890c2,33b53d07-8028-49e9-b94c-80139619aa18,4,1,62.35,12.3
US-cb54132d,c7f00d1c-64c9-4be6-afef-3d73d6cea4d2,5,1,176.59,4.44
US-df092714,1e20c893-a810-4778-b514-afe2a57ccaa5,4,1,97.66,4.43
US-41a0dc65,8113e07a-5c02-45ea-bcf8-a58e101bb380,4,3,147.18,8.04
CA-4785aae2,2d7a0186-0929-4a2b-8f33-b8e6b8f6e3c1,1,5,174.41,29.3
US-20ef6579,89c27ebe-96ec-493c-810c-cee1c28b0d12,2,5,116.24,38.2
US-10c57035,cfd5946a-7cdf-4f35-883b-50ba82a0a855,5,3,98.03,13.62
US-afc1d618,e2e12671-3afa-4a04-9f10-79958ce11317,2,2,116.14,23.28
IN-9ad8f073,7c0a459f-f2fd-4546-91eb-ca4d7d590a66,5,5,116.62,12.5
UK-3b4204d7,a5117d39-dfd5-4315-bedd-5617fb898e60,1,3,118.24,38.22
UK-99d7ccdf,fc933736-def9-4b30-80c5-bde10aaa145e,3,4,124.66,27.44
CA-f0bc76a7,c397fe2a-8e33-453d-aa37-306b36446799,3,2,106.8,19.72
CA-e9229919,3bcf428d-c423-45d8-9c54-ce723a74fabb,3,2,199.21,21.18
AU-98f4631a,c8072191-97a2-4d79-ba61-85d4901c712c,4,1,104.05,6.18
AU-877ede3f,670475be-3ade-48f9-9543-03eb3d2e63f7,4,2,99.28,21.96
UK-9d549d33,6aaa7385-ee8c-4f89-a212-f88d939b1ca5,4,5,131.14,54.0
UK-a56cf59c,7d211cca-cad9-4ec2-b58e-9eae679e34fd,4,5,25.33,28.95
UK-c6a8ce2c,c96efc1b-06a4-4939-8894-6e5f78a62679,5,3,106.79,29.46
AU-2d3f2bd4,aff7460f-d172-4e0c-9754-dd7c89013448,4,3,56.29,11.34
AU-3542d4d6,f860f22c-fc15-40c2-af0d-8159356addb7,1,4,99.04,49.6
US-65374720,fecd4c36-a92a-482f-b52b-d0821c6773d9,2,3,78.18,10.8
US-744a9cad,4f2e0c16-9b0d-4e43-bd97-f86b74bba59f,2,4,168.6,25.32
CA-2c4328cc,8eada589-34b5-454b-8221-0038ee1aa143,2,4,181.94,37.12
UK-949ee53f,687266df-6960-4c6b-bdf1-a3d92d868abf,1,5,18.24,41.6
US-9ea9747d,8b316c4a-404c-4112-b4c0-47d202df5fee,1,4,160.28,36.16
US-9e93910a,e7ea724f-5bbc-486d-872d-915f338cdb95,3,1,146.22,8.58
US-4f8c09d2,c80677f6-db4f-4f18-827e-db05904952df,4,5,56.75,51.5
AU-056cda32,2e2e9784-da42-49da-9370-b57327e6d0e2,2,5,184.32,38.05
AU-080a3c00,7d42f57f-bdf9-4624-bb5e-42893cf333c1,2,3,180.33,26.1
UK-aef83abf,e90bc3b9-ea7e-4346-b2f5-05519cfdb0c4,4,1,116.1,5.68
UK-526c98bd,90df273d-b7f1-428b-a025-21375d8e26bc,4,3,37.04,8.58
UK-52fb55ef,5b9fb736-3927-4af6-982b-54689912efbd,2,4,60.92,46.68
CA-d390452c,13b0bdea-21ee-4b1a-ad25-ab723b5cd508,2,4,108.2,23.36
US-e31aab7e,9d5346c3-56e4-46f5-b435-5a0392b3928a,3,5,57.88,63.5
CA-8c335000,57840132-f74d-4884-8470-4e84827f72a6,2,1,137.12,9.08
CA-cdefae65,6ee95125-e39f-4c03-8655-4379a7ab37ed,4,1,91.35,3.05
CA-815929e4,05ac7b94-10d1-4b75-aec0-f0bd542fed8b,5,3,71.16,21.45
US-ecf604fd,4b8e8b24-3645-4e3d-8397-849534441965,3,5,18.58,40.0
IN-8a2d3e3d,8f6db94d-3888-4507-a8e1-d24ffeee6007,2,3,137.56,9.36
AU-e33c5d28,b256b061-1177-45ae-ba86-cfd6f7a25336,3,4,39.55,36.2
UK-97173788,d0c98a11-6c40-4539-9df8-4ae79e59fb9d,1,4,175.93,51.28
UK-a20a02fa,1799dfe8-663e-4675-8e9d-7aa37e14ba49,1,3,166.11,10.62
UK-e432af7c,27592075-c05c-4b3c-9627-46dc2033b507,3,5,61.95,74.7
AU-8e0f977a,a0e6a01d-fafe-4c32-93c0-66215bcad7bc,5,1,117.33,14.74
AU-93d41784,a6da3b98-ce01-4bc1-9ea8-24e9673dadac,2,1,156.54,4.06
IN-09e46ae7,873bbef3-2792-4ae6-b7da-eca3b34266c5,4,2,149.38,28.82
IN-66454692,cf095b84-0930-43df-a63a-0df11ff6324e,2,1,188.66,8.87
CA-98da7209,d2a4d383-798d-4132-a796-163053291bd3,5,2,184.53,4.48
CA-295da850,d375b766-68b3-461d-9004-88ab2cedac46,1,4,108.66,58.56
IN-0821e5be,dca4b259-6579-40fc-b4fd-2bec0d9b22c7,4,2,108.74,22.36
IN-6040e45c,d77fd110-8201-4341-9f9f-3fcf5afe77f2,5,5,144.84,35.65
IN-0d158b56,744449b1-3773-41d4-be75-f2c287e1ef34,5,5,176.39,40.8
AU-4918f8f0,bbfca446-31c1-42a9-9935-ef3d349b0677,5,5,129.0,37.4
AU-832382f7,c0867f72-6c22-4314-a8bf-5ae5153df1a2,2,2,94.23,29.52
CA-46d64f97,f329c509-486e-40d8-b2e0-b3ae018b5140,2,3,87.47,13.56
CA-4328214e,d7229a99-4e64-4461-9588-903c4670b313,5,2,78.08,11.42
CA-24ca38cf,fa1138bf-fe52-416c-965b-d51f4f1c7682,4,3,157.6,22.05
IN-bc463de9,bb138bc7-89c7-4ef0-9255-ce16905c710a,1,3,91.71,34.17
UK-acae9e00,629d10df-01b7-4407-9194-43a86dc8f034,4,4,149.15,17.28
UK-c27ee94b,3a38cdf6-f7ea-44f4-8f38-309cec4aba35,1,3,22.49,27.84
CA-56f2cb07,a659a0f1-ec06-4c45-9a25-3a2890ac65c8,4,1,157.17,13.02
AU-9ac6baeb,53e6bb76-c12a-40aa-96a8-c250e7bffd45,3,5,58.42,68.3
AU-9e8e8fdb,a659a0f1-ec06-4c45-9a25-3a2890ac65c8,4,4,167.97,52.08
AU-edeba635,036c9239-6e1d-4861-8d12-04f15fc6fe07,3,5,152.27,44.45
US-4e15c36b,e344675e-3481-4d9e-ae41-3819af748156,1,3,86.01,39.0
US-a337d351,7a3bdc56-8526-4fdb-a9a9-5c3c13a1c61f,3,2,23.72,12.04
US-05aeaba7,c242cc72-b3d2-446b-8065-babab7d7e3df,1,1,185.1,7.36
AU-7eec8e5a,15403dee-ab0f-491d-a936-8cd66aa35eb8,4,1,118.07,13.45
AU-eec7b0e9,d0eb14c2-8e6f-421d-a928-6dbbfa201f4b,5,5,15.98,26.35
AU-a53c871f,d0c98a11-6c40-4539-9df8-4ae79e59fb9d,1,1,141.65,12.82
US-8680b1a4,803f7e3d-50a2-45f9-9134-ee37ab6dec96,3,3,40.66,9.63
US-7e8fd926,7c9a3e0b-c4d7-4c3a-953b-2af3a17e7379,5,3,66.19,37.23
US-5cd5b24a,f1ed1d82-fa77-49ed-b00e-e5876e5de475,3,4,22.83,34.64
US-f8155298,e4412449-33cd-41ae-8cca-695736fe546b,3,2,114.32,21.56
US-e6be44f0,8113e07a-5c02-45ea-bcf8-a58e101bb380,4,4,110.49,10.72
US-2304030f,d9db5a50-63bb-426f-b88d-11d3d5846203,1,1,38.38,14.12
US-fc3a8fcd,8bb5e04b-da51-4827-86aa-2bc75940ab76,3,4,161.83,22.2
CA-c330d323,c81b6203-5210-4148-8d82-ab1b9ecd29d8,5,4,120.53,40.0
CA-a5f732f7,57d89389-0ae6-4af7-8034-cd9367f7505a,2,1,97.6,13.72
AU-a2a36bbf,26b1312a-39a8-448b-859e-83c912aae412,2,4,136.7,49.6
AU-b3e54cb7,79f65a5d-7413-42cb-a282-df88483ee9ad,4,3,185.43,17.64
AU-9c405aac,3bdfec1f-2746-4ac1-b7f5-7ceda5b54237,1,4,149.69,41.68
AU-93084a54,6a4606b0-1b66-4678-a05c-858d9916131e,1,3,134.29,38.82
AU-72c032f9,ec9a4cbc-bfae-449f-869e-930d29e1fed2,3,3,156.06,27.36
IN-aad3481b,9929b14b-da31-4aa2-b336-de65488514ef,4,2,10.03,6.74
IN-4b7672b0,4ba581f3-305a-4a00-a42a-0a2ba5ac7012,5,1,36.58,7.31
AU-3a1dd523,387b3eaf-e587-4880-83e7-9852f8a2e78a,3,4,69.67,42.6
CA-d19e5015,c96efc1b-06a4-4939-8894-6e5f78a62679,5,3,20.01,29.46
US-dca6908f,0cd3b791-eb82-4622-ae55-f9ad0bcc22ab,2,1,185.73,14.22
US-9307084e,09dbf46f-a967-4624-aa1f-50bb9fa4b01d,3,4,113.91,21.04
US-216d7212,035dedf8-a8a2-492c-b521-78c4674e076b,1,4,100.77,57.32
UK-2acfe7cd,1a373a22-c35c-428d-a63f-99868e4929fa,2,3,142.82,7.17
UK-a037a829,8688a340-dcf7-49bf-83ef-14098288b472,1,1,129.68,11.85
CA-91212a79,fb5749d3-c2c9-4d84-a9be-6fee6b283fe4,2,3,53.7,21.6
CA-61af5c82,44507055-68fe-46c3-8f3c-be6c054b5c72,5,3,14.25,21.93
IN-9dd30bce,723f2b21-8b43-4d4b-aef2-7eb58b78d50a,4,3,194.76,13.32
IN-d6a56a17,e350f25a-deac-4404-9b58-0f1e3883dba7,4,2,43.1,22.78
IN-dfc7d7a9,bc0d32a3-2523-4577-b61d-cbf388912f5f,2,3,142.17,16.23
UK-abbdf72b,4388d53c-0450-4de2-88a3-989d97b70158,1,1,186.14,13.77
UK-d7854c14,647d2f3c-5991-48da-9ee8-d0fcbd491b9c,1,2,73.05,13.92
IN-4a4fdf60,8e823332-8536-4f51-a538-b48cc867a894,1,1,128.28,13.78
IN-a6b3f3ef,914eedcd-3bc3-45e9-9845-828396821eb8,2,1,64.26,5.45
IN-dda66269,7f32b6c4-55d0-4ef3-b5a8-e29df5e6b614,3,5,159.3,19.15
IN-e6589bd8,935e3a85-2fa5-4518-9a76-c66851774215,3,5,189.72,62.8
IN-5aa2d2d3,46d44ca6-5be8-4046-bf5f-82ec7c1c9c09,4,4,52.07,28.96
UK-10572f2b,71da6d17-4875-42f8-afd9-5bded0e82556,1,3,131.9,40.86
UK-ff357507,b256b061-1177-45ae-ba86-cfd6f7a25336,3,4,112.92,36.2
UK-35b89a1d,9cbe8ff9-5b0d-4a0f-a8e6-fe6ef32db9ff,5,4,198.04,35.84
UK-4ce3a22a,1cee2235-9743-4164-97c5-264822a47477,1,5,152.99,58.85
UK-25152431,e3d8df0e-2456-4c2d-8edd-0c735b8ae90c,2,1,140.66,14.63
UK-9b4d1941,64872db8-d97e-4978-80cd-7153233e446e,1,2,32.75,25.64
CA-80e345ba,a5729c80-4435-4d62-82ef-31ef8e9ba075,5,4,62.67,34.88
CA-c883dd1f,134a5c22-4e0c-4100-a811-1f38fd153d31,3,4,143.32,21.8
IN-d4ccca32,629d10df-01b7-4407-9194-43a86dc8f034,4,4,63.29,17.28
IN-80cc83d3,8bb5e04b-da51-4827-86aa-2bc75940ab76,3,5,39.4,27.75
IN-7806efab,c421bf86-bbab-4011-88bb-a0ecc4bd3a00,5,2,70.57,28.42
IN-548f64d9,d6d026b3-795a-4351-82c6-120039d70799,5,5,194.34,65.8
UK-49db331a,4bdabb78-0af6-4aff-bd82-21e2d0de8120,4,5,132.71,41.85
UK-60e34ea3,6a0f24d3-d456-43c0-9f59-909dfd2a5d26,3,1,140.67,3.4
UK-0fffbd78,c96efc1b-06a4-4939-8894-6e5f78a62679,5,2,83.25,19.64
US-861f5d17,87618b6e-5e03-49f3-a920-88d32d630f6a,5,1,58.75,8.52
US-33b2f9a3,05143b8d-2776-4f5e-8e23-5ba02da2369e,3,2,186.41,11.44
UK-a3fe2c4d,25b5ed6a-34e9-4bb3-898c-3ae02421f8fd,1,5,137.67,21.9
CA-159c496c,aff7460f-d172-4e0c-9754-dd7c89013448,4,4,95.96,15.12
CA-ad7a93d9,e279a7db-26c0-4dfa-b4be-912a41081db5,3,3,24.5,43.05
CA-86084f85,c2c9087e-dd4f-437e-8327-1b783852bdd8,1,3,28.43,38.52
IN-61a9c645,36ec04c7-6797-46c7-a8f9-c8e0d7c4db9b,1,2,189.91,8.22
IN-dbe6c4b5,3fd88c91-7ce1-4cef-8393-bcce20ad95a6,4,2,144.92,13.96
US-6e7fbd3a,e41e8780-b48c-488a-a8ba-4af1dde83634,5,3,43.69,11.85
US-029da482,93bf09f1-caa0-4136-a56e-0161e5fafcd0,1,3,58.24,35.61
US-78ae8937,932a66cf-6da8-4c0d-ace7-90391a834f22,5,3,68.77,27.75
US-e33e5915,4c0f8f6b-684c-43ba-9bea-83c73613f011,1,1,133.9,4.47
UK-bfaabe49,b5446a40-881a-44df-b8e6-65789e4c4b68,2,5,119.39,67.6
UK-5bccff3d,e01fd9cf-c66a-4327-975f-8a9521d5d0d8,2,1,137.84,10.65
AU-8fef2814,37b27884-aa15-4eec-9336-8b627f102055,3,3,136.64,36.27
AU-9777532a,5fbacad7-8262-48e1-9c6c-b5cb75fbeb34,5,3,161.58,24.06
IN-1e3eeaac,e7ea724f-5bbc-486d-872d-915f338cdb95,3,3,16.33,25.74
UK-42201664,bcd8d2ab-a03f-4500-aa4e-b9c536a326cc,4,4,62.66,32.32
US-890ad9c1,37e55253-af47-447b-9a38-3418eabde058,4,1,160.36,12.68
US-9554ad01,d4575c2d-53b4-4429-8383-969e807cbf60,4,4,32.68,26.92
US-68cadaa8,a36ca6ee-e827-42ef-90ac-a5aa4908d310,5,3,106.42,31.98
AU-19739840,480d81c4-b135-46bf-8a65-60ca73cbd253,4,1,35.96,10.82
AU-1325a978,46476b5a-012c-421b-be76-258c03638b63,1,2,189.09,20.08
AU-3d083fd4,86400161-d752-4f8b-a3cb-2c532ec198f8,4,2,140.11,29.04
UK-f0e66c3b,0d460152-6598-4519-bf9e-da1fb5550f29,1,2,78.07,25.7
US-bccd0109,654bf749-0921-4dd8-b0e0-40899e35a44b,3,5,123.1,15.6
